...1,file,speaker,language,duration,segment,word,f1,f2,f3,previous_sound,next_sound,percent,IsApproximant,IsAcoustic,gender,omit,position
1929,JP_fgd95u_rap102_R,fgd95u,Japanese,0.06,R,rap,297,1386,3026,-,AE1,50,yes,yes,Female,0,initial
1930,JP_fgd95u_reap028_R,fgd95u,Japanese,0.088,R,reap,293,1365,2764,-,IY1,50,yes,yes,Female,0,initial
1931,JP_fgd95u_reap077_R,fgd95u,Japanese,0.156,R,reap,326,1493,2907,-,IY1,50,yes,yes,Female,0,initial
1932,JP_fgd95u_reeve038_R,fgd95u,Japanese,0.114,R,reeve,316,1156,2802,-,IY1,50,yes,yes,Female,0,initial
1933,JP_fgd95u_reeve087_R,fgd95u,Japanese,0.042,R,reeve,432,1780,2343,-,IY1,50,yes,yes,Female,0,initial
1934,JP_fgd95u_room026_R,fgd95u,Japanese,0.044,R,room,311,1206,1989,-,UW1,50,yes,yes,Female,0,initial
1935,JP_fgd95u_room075_R,fgd95u,Japanese,0.084,R,room,295,1075,1780,-,UW1,50,yes,yes,Female,0,initial
1936,JP_fkcwjr_lamb035_L,fkcwjr,Japanese,0.064,L,lamb,478,1580,2739,-,AE1,50,yes,yes,Female,0,initial
1937,JP_fkcwjr_lamb083_L,fkcwjr,Japanese,0.056,L,lamb,460,1352,2954,-,AE1,50,yes,yes,Female,0,initial
1938,JP_fkcwjr_lamb131_L,fkcwjr,Japanese,0.198,L,lamb,393,1395,2617,-,AE1,50,yes,yes,Female,0,initial
1939,JP_fkcwjr_lamp101_L,fkcwjr,Japanese,0.032,L,lamp,425,1325,2785,-,AE1,50,yes,yes,Female,0,initial
1940,JP_fkcwjr_lamp149_L,fkcwjr,Japanese,0.086,L,lamp,430,1225,2856,-,AE1,50,yes,yes,Female,0,initial
1941,JP_fkcwjr_lap032_L,fkcwjr,Japanese,0.102,L,lap,428,1391,2696,-,AE1,50,yes,yes,Female,0,initial
1942,JP_fkcwjr_lap080_L,fkcwjr,Japanese,0.068,L,lap,452,1296,2941,-,AE1,50,yes,yes,Female,0,initial
1943,JP_fkcwjr_leaf033_L,fkcwjr,Japanese,0.094,L,leaf,446,1812,2729,-,IY1,50,yes,yes,Female,0,initial
1944,JP_fkcwjr_leaf081_L,fkcwjr,Japanese,0.076,L,leaf,402,1906,3035,-,IY1,50,yes,yes,Female,0,initial
1945,JP_fkcwjr_leaf129_L,fkcwjr,Japanese,0.036,L,leaf,397,1699,2772,-,IY1,50,yes,yes,Female,0,initial
1946,JP_fkcwjr_leap051_L,fkcwjr,Japanese,0.102,L,leap,442,1893,2258,-,IY1,50,yes,yes,Female,0,initial
1947,JP_fkcwjr_leave034_L,fkcwjr,Japanese,0.042,L,leave,454,1955,2971,-,IY1,50,yes,yes,Female,0,initial
1948,JP_fkcwjr_leave082_L,fkcwjr,Japanese,0.076,L,leave,415,1813,2810,-,IY1,50,yes,yes,Female,0,initial
1949,JP_fkcwjr_loom028_L,fkcwjr,Japanese,0.036,L,loom,411,1362,2473,-,UW1,50,yes,yes,Female,0,initial
1950,JP_fkcwjr_loom076_L,fkcwjr,Japanese,0.116,L,loom,342,1491,2490,-,UW1,50,yes,yes,Female,0,initial
1951,JP_fkcwjr_loom124_L,fkcwjr,Japanese,0.168,L,loom,418,1604,2658,-,UW1,50,yes,yes,Female,0,initial
1952,JP_fkcwjr_ram142_R,fkcwjr,Japanese,0.064,R,ram,553,1507,1707,-,AE1,50,yes,yes,Female,0,initial
1953,JP_fkcwjr_ramp095_R,fkcwjr,Japanese,0.03,R,ramp,582,1299,1953,-,AE1,50,yes,yes,Female,0,initial
1954,JP_fkcwjr_rap052_R,fkcwjr,Japanese,0.05,R,ramp,657,1452,1959,-,AE1,50,yes,yes,Female,0,initial
1955,JP_fkcwjr_rap100_R,fkcwjr,Japanese,0.078,R,rap,583,1525,2013,-,AE1,50,yes,yes,Female,0,initial
1956,JP_fkcwjr_rap151_R,fkcwjr,Japanese,0.03,R,rap,628,1464,1924,-,AE1,50,yes,yes,Female,0,initial
1957,JP_fkcwjr_reap027_R,fkcwjr,Japanese,0.07,R,reap,466,1821,2633,-,IY1,50,yes,yes,Female,0,initial
1958,JP_fkcwjr_reap075_R,fkcwjr,Japanese,0.032,R,reap,487,1858,2181,-,IY1,50,yes,yes,Female,0,initial
1959,JP_fkcwjr_reef048_R,fkcwjr,Japanese,0.068,R,reef,448,1580,1948,-,IY1,50,yes,yes,Female,0,initial
1960,JP_fkcwjr_reef096_R,fkcwjr,Japanese,0.048,R,reef,461,2169,2910,-,IY1,50,yes,yes,Female,0,initial
1961,JP_fkcwjr_reef144_R,fkcwjr,Japanese,0.096,R,reef,455,1839,2053,-,IY1,50,yes,yes,Female,0,initial
1962,JP_fkcwjr_reeve037_R,fkcwjr,Japanese,0.064,R,reeve,460,1454,2154,-,IY1,50,yes,yes,Female,0,initial
1963,JP_fkcwjr_reeve133_R,fkcwjr,Japanese,0.032,R,reeve,484,1835,2269,-,IY1,50,yes,yes,Female,0,initial
1964,JP_fkcwjr_room025_R,fkcwjr,Japanese,0.062,R,room,282,1776,2808,-,UW1,50,yes,yes,Female,0,initial
1965,JP_fkcwjr_room121_R,fkcwjr,Japanese,0.06,R,room,453,1426,2070,-,UW1,50,yes,yes,Female,0,initial
1966,JP_fkcwjr_rube054_R,fkcwjr,Japanese,0.072,R,rube,437,1375,2252,-,UW1,50,yes,yes,Female,0,initial
1967,JP_fkcwjr_rube102_R,fkcwjr,Japanese,0.048,R,rube,420,1591,2425,-,UW1,50,yes,yes,Female,0,initial
1968,JP_heat7g_lamb086_L,heat7g,Japanese,0.046,L,lamb,434,1927,2562,-,AE1,50,yes,yes,Female,0,initial
1969,JP_heat7g_lamb135_L,heat7g,Japanese,0.06,L,lamb,464,1580,2639,-,AE1,50,yes,yes,Female,0,initial
1970,JP_heat7g_lamb166_L,heat7g,Japanese,0.046,L,lamb,480,1645,2638,-,AE1,50,yes,yes,Female,0,initial
1971,JP_heat7g_lamp054_L,heat7g,Japanese,0.042,L,lamp,495,1586,2797,-,AE1,50,yes,yes,Female,0,initial
1972,JP_heat7g_lamp104_L,heat7g,Japanese,0.036,L,lamp,551,1672,2746,-,AE1,50,yes,yes,Female,0,initial
1973,JP_heat7g_lamp153_L,heat7g,Japanese,0.046,L,lamp,527,1644,2698,-,AE1,50,yes,yes,Female,0,initial
1974,JP_heat7g_lamp184_L,heat7g,Japanese,0.048,L,lamp,484,1662,2693,-,AE1,50,yes,yes,Female,0,initial
1975,JP_heat7g_lap083_L,heat7g,Japanese,0.032,L,lap,638,1685,2718,-,AE1,50,yes,yes,Female,0,initial
1976,JP_heat7g_lap132_L,heat7g,Japanese,0.034,L,lap,516,1618,2687,-,AE1,50,yes,yes,Female,0,initial
1977,JP_heat7g_lap163_L,heat7g,Japanese,0.034,L,lap,497,1454,2675,-,AE1,50,yes,yes,Female,0,initial
1978,JP_heat7g_leaf133_L,heat7g,Japanese,0.036,L,leaf,472,2158,2730,-,IY1,50,yes,yes,Female,0,initial
1979,JP_heat7g_loom029_L,heat7g,Japanese,0.038,L,loom,396,1837,2581,-,UW1,50,yes,yes,Female,0,initial
1980,JP_heat7g_ram047_R,heat7g,Japanese,0.048,R,ram,516,1927,2814,-,AE1,50,yes,yes,Female,0,initial
1981,JP_heat7g_ram097_R,heat7g,Japanese,0.046,R,ram,610,1511,2375,-,AE1,50,yes,yes,Female,0,initial
1982,JP_heat7g_ram146_R,heat7g,Japanese,0.054,R,ram,704,1634,2407,-,AE1,50,yes,yes,Female,0,initial
1983,JP_heat7g_ram177_R,heat7g,Japanese,0.042,R,ram,543,1511,2149,-,AE1,50,yes,yes,Female,0,initial
1984,JP_heat7g_ramp048_R,heat7g,Japanese,0.03,R,ramp,566,1554,2106,-,AE1,50,yes,yes,Female,0,initial
1985,JP_heat7g_ramp098_R,heat7g,Japanese,0.042,R,ramp,628,1562,2103,-,AE1,50,yes,yes,Female,0,initial
1986,JP_heat7g_ramp147_R,heat7g,Japanese,0.042,R,ramp,515,1422,2149,-,AE1,50,yes,yes,Female,0,initial
1987,JP_heat7g_ramp178_R,heat7g,Japanese,0.03,R,ramp,524,1498,2255,-,AE1,50,yes,yes,Female,0,initial
1988,JP_heat7g_rap053_R,heat7g,Japanese,0.05,R,rap,508,1497,1975,-,AE1,50,yes,yes,Female,0,initial
1989,JP_heat7g_rap183_R,heat7g,Japanese,0.036,R,rap,614,1366,2352,-,AE1,50,yes,yes,Female,0,initial
1990,JP_heat7g_reap028_R,heat7g,Japanese,0.054,R,reap,467,1882,2414,-,IY1,50,yes,yes,Female,0,initial
1991,JP_heat7g_reap078_R,heat7g,Japanese,0.052,R,reap,483,2283,2501,-,IY1,50,yes,yes,Female,0,initial
1992,JP_heat7g_reap127_R,heat7g,Japanese,0.04,R,reap,464,1798,2308,-,IY1,50,yes,yes,Female,0,initial
1993,JP_heat7g_reap158_R,heat7g,Japanese,0.03,R,reap,477,2004,2412,-,IY1,50,yes,yes,Female,0,initial
1994,JP_heat7g_reef049_R,heat7g,Japanese,0.046,R,reef,498,2089,2531,-,IY1,50,yes,yes,Female,0,initial
1995,JP_heat7g_reef099_R,heat7g,Japanese,0.034,R,reef,493,1990,2490,-,IY1,50,yes,yes,Female,0,initial
1996,JP_heat7g_reef148_R,heat7g,Japanese,0.034,R,reef,460,2038,2438,-,IY1,50,yes,yes,Female,0,initial
1997,JP_heat7g_reef179_R,heat7g,Japanese,0.03,R,reef,470,1922,2498,-,IY1,50,yes,yes,Female,0,initial
1998,JP_heat7g_reeve038_R,heat7g,Japanese,0.038,R,reeve,472,1940,2394,-,IY1,50,yes,yes,Female,0,initial
1999,JP_heat7g_reeve088_R,heat7g,Japanese,0.04,R,reeve,480,1921,2485,-,IY1,50,yes,yes,Female,0,initial
2000,JP_heat7g_reeve137_R,heat7g,Japanese,0.038,R,reeve,481,1751,2371,-,IY1,50,yes,yes,Female,0,initial
2001,JP_heat7g_reeve168_R,heat7g,Japanese,0.056,R,reeve,487,2040,2641,-,IY1,50,yes,yes,Female,0,initial
2002,JP_heat7g_room026_R,heat7g,Japanese,0.058,R,room,492,1751,2298,-,UW1,50,yes,yes,Female,0,initial
2003,JP_heat7g_room076_R,heat7g,Japanese,0.04,R,room,488,1542,2226,-,UW1,50,yes,yes,Female,0,initial
2004,JP_heat7g_room156_R,heat7g,Japanese,0.05,R,room,488,1708,2348,-,UW1,50,yes,yes,Female,0,initial
2005,JP_heat7g_rube055_R,heat7g,Japanese,0.03,R,rube,470,1527,2345,-,UW1,50,yes,yes,Female,0,initial
2006,JP_heat7g_rube105_R,heat7g,Japanese,0.038,R,rube,481,1731,2345,-,UW1,50,yes,yes,Female,0,initial
2007,JP_heat7g_rube154_R,heat7g,Japanese,0.056,R,rube,477,1773,2277,-,UW1,50,yes,yes,Female,0,initial
2008,JP_heat7g_rube185_R,heat7g,Japanese,0.054,R,rube,494,1836,2398,-,UW1,50,yes,yes,Female,0,initial
2009,JP_kjn9n4_lamb135_L,kjn9n4,Japanese,0.052,L,lamb,334,1482,2826,-,AE1,50,yes,yes,Female,0,initial
2010,JP_kjn9n4_lamp053_L,kjn9n4,Japanese,0.06,L,lamp,320,1592,2813,-,AE1,50,yes,yes,Female,0,initial
2011,JP_kjn9n4_lamp104_L,kjn9n4,Japanese,0.06,L,lamp,333,1717,2756,-,AE1,50,yes,yes,Female,0,initial
2012,JP_kjn9n4_lap032_L,kjn9n4,Japanese,0.078,L,lap,440,1384,3141,-,AE1,50,yes,yes,Female,0,initial
2013,JP_kjn9n4_lap163_L,kjn9n4,Japanese,0.084,L,lap,372,1631,2539,-,AE1,50,yes,yes,Female,0,initial
2014,JP_kjn9n4_ram046_R,kjn9n4,Japanese,0.05,R,ram,363,1463,2976,-,AE1,50,yes,yes,Female,0,initial
2015,JP_kjn9n4_ram097_R,kjn9n4,Japanese,0.052,R,ram,352,1740,3005,-,AE1,50,yes,yes,Female,0,initial
2016,JP_kjn9n4_ram146_R,kjn9n4,Japanese,0.08,R,ram,374,1486,2916,-,AE1,50,yes,yes,Female,0,initial
2017,JP_kjn9n4_rap103_R,kjn9n4,Japanese,0.124,R,rap,285,1830,2929,-,AE1,50,yes,yes,Female,0,initial
2018,JP_kjn9n4_rap152_R,kjn9n4,Japanese,0.078,R,rap,392,1550,2905,-,AE1,50,yes,yes,Female,0,initial
2019,JP_m5r28t_ram097_R,m5r28t,Japanese,0.06,R,ram,226,1767,2730,-,AE1,50,yes,yes,Female,0,initial
2020,JP_m5r28t_reap176_R,m5r28t,Japanese,0.03,R,reap,382,2256,2836,-,IY1,50,yes,yes,Female,0,initial
2021,JP_m5r28t_reef049_R,m5r28t,Japanese,0.034,R,reef,329,2211,2821,-,IY1,50,yes,yes,Female,0,initial
2022,JP_srky8g_lamp054_L,srky8g,Japanese,0.036,L,lamp,448,1826,2374,-,AE1,50,yes,yes,Female,0,initial
2023,JP_srky8g_lap083_L,srky8g,Japanese,0.05,L,lap,422,1727,3014,-,AE1,50,yes,yes,Female,0,initial
2024,JP_srky8g_lap132_L,srky8g,Japanese,0.044,L,lap,459,1740,3135,-,AE1,50,yes,yes,Female,0,initial
2025,JP_srky8g_lube096_L,srky8g,Japanese,0.04,L,lube,413,1350,2109,-,UW1,50,yes,yes,Female,0,initial
2026,JP_srky8g_lube161_L,srky8g,Japanese,0.05,L,lube,345,1645,2296,-,UW1,50,yes,yes,Female,0,initial
2027,JP_srky8g_ram146_R,srky8g,Japanese,0.036,R,ram,531,1470,2065,-,AE1,50,yes,yes,Female,0,initial
2028,JP_srky8g_ramp098_R,srky8g,Japanese,0.044,R,ramp,529,1334,2141,-,AE1,50,yes,yes,Female,0,initial
2029,JP_srky8g_ramp147_R,srky8g,Japanese,0.03,R,ramp,508,1442,2141,-,AE1,50,yes,yes,Female,0,initial
2030,JP_srky8g_rap053_R,srky8g,Japanese,0.04,R,rap,479,1275,2106,-,AE1,50,yes,yes,Female,0,initial
2031,JP_srky8g_rap103_R,srky8g,Japanese,0.056,R,rap,449,1165,2028,-,AE1,50,yes,yes,Female,0,initial
2032,JP_srky8g_rap152_R,srky8g,Japanese,0.03,R,rap,439,1151,2252,-,AE1,50,yes,yes,Female,0,initial
2033,JP_srky8g_reap078_R,srky8g,Japanese,0.034,R,reap,397,1937,2401,-,IY1,50,yes,yes,Female,0,initial
2034,JP_srky8g_reef049_R,srky8g,Japanese,0.038,R,reef,416,2180,2505,-,IY1,50,yes,yes,Female,0,initial
2035,JP_srky8g_room026_R,srky8g,Japanese,0.05,R,room,421,1459,2141,-,UW1,50,yes,yes,Female,0,initial
2036,JP_srky8g_room076_R,srky8g,Japanese,0.078,R,room,416,1406,1868,-,UW1,50,yes,yes,Female,0,initial
2037,JP_srky8g_room125_R,srky8g,Japanese,0.07,R,room,452,1399,2384,-,UW1,50,yes,yes,Female,0,initial
2038,JP_srky8g_rube154_R,srky8g,Japanese,0.03,R,rube,410,1218,2032,-,UW1,50,yes,yes,Female,0,initial
2039,JP_uig6n9_lamb035_L,uig6n9,Japanese,0.078,L,lamb,360,857,2899,-,AE1,50,yes,yes,Female,0,initial
2040,JP_uig6n9_lamb084_L,uig6n9,Japanese,0.068,L,lamb,348,690,2607,-,AE1,50,yes,yes,Female,0,initial
2041,JP_uig6n9_lamb132_L,uig6n9,Japanese,0.074,L,lamb,358,1008,2842,-,AE1,50,yes,yes,Female,0,initial
2042,JP_uig6n9_lamb163_L,uig6n9,Japanese,0.062,L,lamb,292,1241,2809,-,AE1,50,yes,yes,Female,0,initial
2043,JP_uig6n9_lamp053_L,uig6n9,Japanese,0.102,L,lamp,269,1014,2679,-,AE1,50,yes,yes,Female,0,initial
2044,JP_uig6n9_lamp102_L,uig6n9,Japanese,0.094,L,lamp,439,1033,3003,-,AE1,50,yes,yes,Female,0,initial
2045,JP_uig6n9_lamp150_L,uig6n9,Japanese,0.102,L,lamp,369,795,2980,-,AE1,50,yes,yes,Female,0,initial
2046,JP_uig6n9_lamp181_L,uig6n9,Japanese,0.066,L,lamp,390,977,2769,-,AE1,50,yes,yes,Female,0,initial
2047,JP_uig6n9_lap032_L,uig6n9,Japanese,0.122,L,lap,437,1002,3004,-,AE1,50,yes,yes,Female,0,initial
2048,JP_uig6n9_lap081_L,uig6n9,Japanese,0.098,L,lap,431,901,3004,-,AE1,50,yes,yes,Female,0,initial
2049,JP_uig6n9_lap129_L,uig6n9,Japanese,0.114,L,lap,345,868,2860,-,AE1,50,yes,yes,Female,0,initial
2050,JP_uig6n9_lap160_L,uig6n9,Japanese,0.092,L,lap,347,876,3008,-,AE1,50,yes,yes,Female,0,initial
2051,JP_uig6n9_leaf033_L,uig6n9,Japanese,0.114,L,leaf,408,1094,2920,-,IY1,50,yes,yes,Female,0,initial
2052,JP_uig6n9_leaf082_L,uig6n9,Japanese,0.074,L,leaf,409,1143,3016,-,IY1,50,yes,yes,Female,0,initial
2053,JP_uig6n9_leaf130_L,uig6n9,Japanese,0.102,L,leaf,367,1112,2649,-,IY1,50,yes,yes,Female,0,initial
2054,JP_uig6n9_leaf161_L,uig6n9,Japanese,0.088,L,leaf,266,1007,2929,-,IY1,50,yes,yes,Female,0,initial
2055,JP_uig6n9_leap051_L,uig6n9,Japanese,0.084,L,leap,341,1091,2929,-,IY1,50,yes,yes,Female,0,initial
2056,JP_uig6n9_leap100_L,uig6n9,Japanese,0.122,L,leap,454,1093,3095,-,IY1,50,yes,yes,Female,0,initial
2057,JP_uig6n9_leap148_L,uig6n9,Japanese,0.096,L,leap,383,837,3056,-,IY1,50,yes,yes,Female,0,initial
2058,JP_uig6n9_leap179_L,uig6n9,Japanese,0.084,L,leap,314,1048,2998,-,IY1,50,yes,yes,Female,0,initial
2059,JP_uig6n9_leave034_L,uig6n9,Japanese,0.114,L,leave,337,1017,2777,-,IY1,50,yes,yes,Female,0,initial
2060,JP_uig6n9_leave083_L,uig6n9,Japanese,0.124,L,leave,379,1089,2462,-,IY1,50,yes,yes,Female,0,initial
2061,JP_uig6n9_leave131_L,uig6n9,Japanese,0.124,L,leave,432,1142,2796,-,IY1,50,yes,yes,Female,0,initial
2062,JP_uig6n9_leave162_L,uig6n9,Japanese,0.098,L,leave,302,1053,2495,-,IY1,50,yes,yes,Female,0,initial
2063,JP_uig6n9_loom028_L,uig6n9,Japanese,0.12,L,loom,266,1032,2774,-,UW1,50,yes,yes,Female,0,initial
2064,JP_uig6n9_loom077_L,uig6n9,Japanese,0.138,L,loom,311,864,2793,-,UW1,50,yes,yes,Female,0,initial
2065,JP_uig6n9_loom125_L,uig6n9,Japanese,0.088,L,loom,259,981,2649,-,UW1,50,yes,yes,Female,0,initial
2066,JP_uig6n9_loom156_L,uig6n9,Japanese,0.138,L,loom,415,1117,2680,-,UW1,50,yes,yes,Female,0,initial
2067,JP_uig6n9_lube045_L,uig6n9,Japanese,0.098,L,lube,253,926,2590,-,UW1,50,yes,yes,Female,0,initial
2068,JP_uig6n9_lube142_L,uig6n9,Japanese,0.08,L,lube,262,928,2642,-,UW1,50,yes,yes,Female,0,initial
2069,JP_uig6n9_lube173_L,uig6n9,Japanese,0.078,L,lube,254,951,2329,-,UW1,50,yes,yes,Female,0,initial
2070,JP_uig6n9_ram046_R,uig6n9,Japanese,0.072,R,ram,288,1054,2009,-,AE1,50,yes,yes,Female,0,initial
2071,JP_uig6n9_ram095_R,uig6n9,Japanese,0.08,R,ram,397,1068,1958,-,AE1,50,yes,yes,Female,0,initial
2072,JP_uig6n9_ram143_R,uig6n9,Japanese,0.07,R,ram,281,1077,1879,-,AE1,50,yes,yes,Female,0,initial
2073,JP_uig6n9_ram174_R,uig6n9,Japanese,0.078,R,ram,286,1040,1971,-,AE1,50,yes,yes,Female,0,initial
2074,JP_uig6n9_ramp047_R,uig6n9,Japanese,0.06,R,ramp,362,1023,2019,-,AE1,50,yes,yes,Female,0,initial
2075,JP_uig6n9_ramp096_R,uig6n9,Japanese,0.06,R,ramp,336,1048,1902,-,AE1,50,yes,yes,Female,0,initial
2076,JP_uig6n9_ramp144_R,uig6n9,Japanese,0.06,R,ramp,288,1094,2012,-,AE1,50,yes,yes,Female,0,initial
2077,JP_uig6n9_ramp175_R,uig6n9,Japanese,0.072,R,ramp,291,1121,1938,-,AE1,50,yes,yes,Female,0,initial
2078,JP_uig6n9_rap052_R,uig6n9,Japanese,0.086,R,rap,436,1103,1867,-,AE1,50,yes,yes,Female,0,initial
2079,JP_uig6n9_rap101_R,uig6n9,Japanese,0.136,R,rap,412,1094,1721,-,AE1,50,yes,yes,Female,0,initial
2080,JP_uig6n9_rap149_R,uig6n9,Japanese,0.064,R,rap,273,1102,1884,-,AE1,50,yes,yes,Female,0,initial
2081,JP_uig6n9_rap180_R,uig6n9,Japanese,0.064,R,rap,305,1019,1826,-,AE1,50,yes,yes,Female,0,initial
2082,JP_uig6n9_reap027_R,uig6n9,Japanese,0.056,R,reap,390,1200,2036,-,IY1,50,yes,yes,Female,0,initial
2083,JP_uig6n9_reap076_R,uig6n9,Japanese,0.09,R,reap,319,1119,2107,-,IY1,50,yes,yes,Female,0,initial
2084,JP_uig6n9_reap124_R,uig6n9,Japanese,0.092,R,reap,294,1077,2018,-,IY1,50,yes,yes,Female,0,initial
2085,JP_uig6n9_reap155_R,uig6n9,Japanese,0.052,R,reap,278,1149,2121,-,IY1,50,yes,yes,Female,0,initial
2086,JP_uig6n9_reef048_R,uig6n9,Japanese,0.086,R,reef,409,1299,2227,-,IY1,50,yes,yes,Female,0,initial
2087,JP_uig6n9_reef097_R,uig6n9,Japanese,0.074,R,reef,331,1086,2045,-,IY1,50,yes,yes,Female,0,initial
2088,JP_uig6n9_reef145_R,uig6n9,Japanese,0.052,R,reef,254,1061,2047,-,IY1,50,yes,yes,Female,0,initial
2089,JP_uig6n9_reef176_R,uig6n9,Japanese,0.088,R,reef,316,1162,2014,-,IY1,50,yes,yes,Female,0,initial
2090,JP_uig6n9_reeve037_R,uig6n9,Japanese,0.048,R,reeve,367,1152,2160,-,IY1,50,yes,yes,Female,0,initial
2091,JP_uig6n9_reeve086_R,uig6n9,Japanese,0.06,R,reeve,343,1073,2023,-,IY1,50,yes,yes,Female,0,initial
2092,JP_uig6n9_reeve134_R,uig6n9,Japanese,0.054,R,reeve,366,1137,2046,-,IY1,50,yes,yes,Female,0,initial
2093,JP_uig6n9_reeve165_R,uig6n9,Japanese,0.056,R,reeve,309,1143,2188,-,IY1,50,yes,yes,Female,0,initial
2094,JP_uig6n9_room025_R,uig6n9,Japanese,0.044,R,room,300,931,2013,-,UW1,50,yes,yes,Female,0,initial
2095,JP_uig6n9_room074_R,uig6n9,Japanese,0.062,R,room,398,1135,2027,-,UW1,50,yes,yes,Female,0,initial
2096,JP_uig6n9_room122_R,uig6n9,Japanese,0.094,R,room,421,1147,2060,-,UW1,50,yes,yes,Female,0,initial
2097,JP_uig6n9_room153_R,uig6n9,Japanese,0.082,R,room,223,1048,2032,-,UW1,50,yes,yes,Female,0,initial
2098,JP_uig6n9_rube054_R,uig6n9,Japanese,0.088,R,rube,307,1083,2048,-,UW1,50,yes,yes,Female,0,initial
2099,JP_uig6n9_rube103_R,uig6n9,Japanese,0.076,R,rube,300,1097,2049,-,UW1,50,yes,yes,Female,0,initial
2100,JP_uig6n9_rube151_R,uig6n9,Japanese,0.098,R,rube,277,942,1948,-,UW1,50,yes,yes,Female,0,initial
2101,JP_uig6n9_rube182_R,uig6n9,Japanese,0.07,R,rube,277,1051,1951,-,UW1,50,yes,yes,Female,0,initial
2102,JP_ut4e5m_lamb035_L,ut4e5m,Japanese,0.122,L,lamb,428,1493,2915,-,AE1,50,yes,yes,Female,0,initial
2103,JP_ut4e5m_lamb085_L,ut4e5m,Japanese,0.132,L,lamb,420,1587,2976,-,AE1,50,yes,yes,Female,0,initial
2104,JP_ut4e5m_lamb134_L,ut4e5m,Japanese,0.09,L,lamb,446,1411,2956,-,AE1,50,yes,yes,Female,0,initial
2105,JP_ut4e5m_lamp053_L,ut4e5m,Japanese,0.148,L,lamp,494,1529,2847,-,AE1,50,yes,yes,Female,0,initial
2106,JP_ut4e5m_lamp103_L,ut4e5m,Japanese,0.108,L,lamp,448,1462,2914,-,AE1,50,yes,yes,Female,0,initial
2107,JP_ut4e5m_lamp152_L,ut4e5m,Japanese,0.134,L,lamp,426,1296,2863,-,AE1,50,yes,yes,Female,0,initial
2108,JP_ut4e5m_lap032_L,ut4e5m,Japanese,0.088,L,lap,437,1557,2939,-,AE1,50,yes,yes,Female,0,initial
2109,JP_ut4e5m_lap082_L,ut4e5m,Japanese,0.172,L,lap,501,1210,3025,-,AE1,50,yes,yes,Female,0,initial
2110,JP_ut4e5m_lap131_L,ut4e5m,Japanese,0.126,L,lap,453,1385,2556,-,AE1,50,yes,yes,Female,0,initial
2111,JP_ut4e5m_leaf033_L,ut4e5m,Japanese,0.162,L,leaf,395,1522,3004,-,IY1,50,yes,yes,Female,0,initial
2112,JP_ut4e5m_leaf083_L,ut4e5m,Japanese,0.078,L,leaf,424,1669,3042,-,IY1,50,yes,yes,Female,0,initial
2113,JP_ut4e5m_leaf132_L,ut4e5m,Japanese,0.142,L,leaf,421,1855,2960,-,IY1,50,yes,yes,Female,0,initial
2114,JP_ut4e5m_leap101_L,ut4e5m,Japanese,0.168,L,leap,425,1799,2892,-,IY1,50,yes,yes,Female,0,initial
2115,JP_ut4e5m_leave133_L,ut4e5m,Japanese,0.13,L,leave,430,1808,2944,-,IY1,50,yes,yes,Female,0,initial
2116,JP_ut4e5m_loom028_L,ut4e5m,Japanese,0.104,L,loom,384,1134,2976,-,UW1,50,yes,yes,Female,0,initial
2117,JP_ut4e5m_loom078_L,ut4e5m,Japanese,0.098,L,loom,353,1579,2991,-,UW1,50,yes,yes,Female,0,initial
2118,JP_ut4e5m_loom127_L,ut4e5m,Japanese,0.112,L,loom,398,1552,2958,-,UW1,50,yes,yes,Female,0,initial
2119,JP_ut4e5m_lube144_L,ut4e5m,Japanese,0.102,L,lube,305,1330,2770,-,UW1,50,yes,yes,Female,0,initial
2120,JP_ut4e5m_lube157_L,ut4e5m,Japanese,0.134,L,lube,391,1338,2893,-,UW1,50,yes,yes,Female,0,initial
2121,JP_ut4e5m_ram046_R,ut4e5m,Japanese,0.056,R,ram,421,1160,1787,-,AE1,50,yes,yes,Female,0,initial
2122,JP_ut4e5m_ram096_R,ut4e5m,Japanese,0.086,R,ram,420,1147,1631,-,AE1,50,yes,yes,Female,0,initial
2123,JP_ut4e5m_ram145_R,ut4e5m,Japanese,0.08,R,ram,413,1338,1383,-,AE1,50,yes,yes,Female,0,initial
2124,JP_ut4e5m_ramp047_R,ut4e5m,Japanese,0.042,R,ramp,384,1158,1915,-,AE1,50,yes,yes,Female,0,initial
2125,JP_ut4e5m_ramp097_R,ut4e5m,Japanese,0.144,R,ramp,391,978,1359,-,AE1,50,yes,yes,Female,0,initial
2126,JP_ut4e5m_ramp146_R,ut4e5m,Japanese,0.108,R,ramp,414,1069,1749,-,AE1,50,yes,yes,Female,0,initial
2127,JP_ut4e5m_rap052_R,ut4e5m,Japanese,0.092,R,rap,427,1141,2094,-,AE1,50,yes,yes,Female,0,initial
2128,JP_ut4e5m_rap151_R,ut4e5m,Japanese,0.07,R,rap,391,1179,1576,-,AE1,50,yes,yes,Female,0,initial
2129,JP_ut4e5m_reap077_R,ut4e5m,Japanese,0.066,R,reap,417,1406,1987,-,IY1,50,yes,yes,Female,0,initial
2130,JP_ut4e5m_reap126_R,ut4e5m,Japanese,0.114,R,reap,404,1511,3325,-,IY1,50,yes,yes,Female,0,initial
2131,JP_ut4e5m_reef048_R,ut4e5m,Japanese,0.08,R,reef,375,1574,2457,-,IY1,50,yes,yes,Female,0,initial
